,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
4887,569668606142783488,positive,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,redcarpet southwest companion pas would great,1,-1,0.5100172335388625,0.3149868399647292,0.17499592649640783
13762,569721379823554562,negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",no call aa cant even get holdcan help me,-1,-1,0.9846001895632528,0.011025533129169509,0.004374277307580116
2428,569213197485514752,negative,"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",new mileage policy awful before might pay slightly united mile theres no difference,-1,-1,0.9555435570824258,0.03605678457607368,0.008399658341502605
10029,569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul,mobile app horrible need major overhaul,-1,-1,0.9217995610924493,0.059598498503231234,0.01860194040431945
8464,568239189055176704,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,want pay park fee orlando airport app tell mom flight land lie,-1,-1,0.9637971963294315,0.030984499512611192,0.005218304157954476
11797,567754593434873857,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,please hold see it cant get first plane quick enough,0,-1,0.9463860182842125,0.03228574458030688,0.02132823713547774
12735,570042296357539840,positive,@AmericanAir @contactcej thanks!,thanks,1,1,0.37020048828453234,0.12826307040994211,0.5015364413055252
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,thanks good back safely see soon,1,-1,0.47877731217217134,0.15123049758979099,0.36999219023803676
9374,569966073304522752,neutral,@USAirways following you now,follow,0,0,0.38799648544037973,0.4453316890041612,0.1666718255554591
3463,568422622922469376,neutral,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",year van gogh fan visit europe,0,0,0.38980437508395244,0.4491255249586482,0.16107009995739865
14081,569669795559432192,negative,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",see james dedicate inbound phone line telephone eat billion profit,-1,-1,0.9186462605207198,0.05217135371602962,0.0291823857632532
6793,570267535515324417,neutral,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",many thanks always employee professional courteous whenever option goto airline,0,-1,0.7298981335937758,0.06723072456015727,0.20287114184606983
3041,568781213651087361,negative,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,education staff need also turn away first class cabin passenger mileage plus,-1,-1,0.9272507801443355,0.04653693680515473,0.026212283050510453
692,570181906492297216,neutral,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight dfw ord currently ontime see advisory dfw may affect weather,0,-1,0.8484660787861354,0.13100483158064702,0.020529089633217656
10461,569278418606559233,negative,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,apology thin dont even offer hotel voucher strand customer,-1,-1,0.962671011418598,0.024840110397929483,0.01248887818347048
10470,569270187725160449,negative,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,kill sche flight board min mine arrive gate side airport genious,-1,-1,0.9381120216117284,0.04340705346835046,0.018480924919918408
3390,568471227418832896,neutral,"@united no, I have a pricey Chase Mileage Plus CC.",no pricey chase mileage plus cc,0,-1,0.8030076519208906,0.11199946920182392,0.0849928788772857
13089,569942084393824256,negative,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,tried call get high call volume moment message say goodbye hung,-1,-1,0.9774968500810431,0.01661343096138529,0.005889718957572528
13872,569698461911683073,neutral,@AmericanAir she doesn't have Twitter.,doesnt twitter,0,-1,0.8926911121925326,0.06397722102999943,0.043331666777468046
13133,569933565321990144,negative,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected",hr late flightr get call back immediately disconnect,-1,-1,0.9952221275103269,0.0029906952911334197,0.001787177198540475
6571,567774139353722880,negative,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,start ive already waste hr phone wait time already,-1,-1,0.9793418886779893,0.01314297878694655,0.0075151325350623285
235,569200619430420480,positive,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),im look forward watch oscar flight home tomorrow might even get something bubbly drink,1,-1,0.8859016480839119,0.0763801960133163,0.0377181559027734
2793,568897992712802304,negative,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",next time not volunteer let gate check bag space since obviously cant deliver timely manner,-1,-1,0.9637683847285167,0.025878505962614515,0.010353109308870127
2583,569023489492955136,positive,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,ill make sure he do that thanks help huge race try make sure go smoothly peace,1,-1,0.8517587493067337,0.05948925074453397,0.08875199994873535
1922,569518596231008258,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,flight cmh ord arrive gate next segment yvr already board hold it,0,-1,0.9107185157428428,0.06108885864598628,0.0281926256111708
6134,568192010789777408,positive,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,great flight damion best damionflight,1,1,0.33521836852952064,0.05287950783914366,0.611902123631334
11184,568450712314753024,neutral,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",get room earlier flight home charge get it hero,0,-1,0.9121201573694228,0.047732878827551325,0.040146963803022524
10762,568899726273323008,neutral,"@USAirways It's a debit card, but I am a Dividend member.",debit card dividend member,0,-1,0.7444558305310143,0.18552565051247405,0.07001851895651108
8460,568240338164252672,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,happen w bossan mother onboard amp crew evasive return bos first time,-1,-1,0.9292721446694917,0.031130722528925105,0.03959713280158594
8452,568244071770296320,neutral,@JetBlue I cri,cri,0,-1,0.628300435785696,0.2113987866359053,0.16030077757839872
6540,567790581901971456,neutral,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,confirmation number new reservation fpmy travel year old please email jennifercascinocom,0,-1,0.7703760467649916,0.21098188615208405,0.01864206708292295
3251,568570905690898432,negative,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,minute wait gate broken jetway different gate maybe,-1,-1,0.9751708539438452,0.014687424293679837,0.010141721762473473
1796,569580648505020416,negative,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",tick tock tick tock rapidly approach next dream departure pm next fantasy departure time,-1,-1,0.8650025145419092,0.10229835078877558,0.03269913466931599
4560,570017987349995521,positive,@SouthwestAir following. Thank you.,follow thank you,1,1,0.10438071276307774,0.13504457522801513,0.7605747120089085
5348,569174663089287169,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,call solve flight cancel flightlation issue minute may ask it getmorehands,-1,-1,0.9872056446437604,0.009293112173144042,0.0035012431830965993
5629,568850515309826048,negative,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,another ride sw employee print boarding pass deficiency train obviously,-1,-1,0.9252016889156982,0.045163988811459006,0.029634322272844554
9550,569882324713783296,negative,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",cancel flight flight tampa philadelphia today due runway condition yet tonnes usairways flight land today explain,-1,-1,0.9858662757186475,0.01203840919725555,0.002095315084097634
3705,568178665189711872,negative,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,idea u dont want u frustrated dont cancel flight flight crew overflow toilet get plumber,-1,-1,0.9808384224014146,0.014242957199856686,0.004918620398728813
8736,567890265416945664,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,s new ceo seek right balance please passenger wall alaska highway news,0,0,0.091892046892089,0.8934920352859337,0.014615917821974451
2597,569010309085536257,negative,@united waiting 12 mins and counting to get through to Global Services....something going on?,wait min count get global servicessomething go on,-1,-1,0.974886542120357,0.017187494207553364,0.007925963672091472
4111,567819066708226048,negative,@united Classic,classic,-1,-1,0.5610715413285302,0.22006629416482382,0.21886216450664517
12556,570106114202861568,negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",four hour late flightrs finally fly outtoo bad miss event,-1,-1,0.9880728103169376,0.0069733693658856405,0.0049538203171760895
8271,568542766860541952,positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,1,-1,0.8515269868163324,0.08173789278319399,0.06673512040047526
542,570286924277030912,negative,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",yes please newly marry try update last name preexist international flight seem easy but,-1,-1,0.8240809614915144,0.1416282654483176,0.03429077306016663
12966,569972513721229312,negative,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",hah best flight attendant response not happy get screw over carrier hahahah pathetic,-1,-1,0.9474722197750702,0.010389740024831985,0.04213804020010089
1608,569646535215939585,positive,"@united thanks, it was my first time in a United lounge and felt welcomed.",thanks first time united lounge felt welcome,1,-1,0.7517617643153937,0.0845006120226632,0.16373762366194491
716,570142263290011649,positive,@united thank you. Been trying for two days to set this up.,thank you try two day set up,1,-1,0.7512283491647143,0.09090415157641953,0.15786749925886484
7549,569535203888271361,negative,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,flight send back gate even though app say leave anyone clue sunny jfk,-1,-1,0.9629446858423298,0.027607019723205152,0.009448294434464176
9811,569655302871580673,neutral,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,please people hold flight phoenix san jose pull gate schedule depart,0,-1,0.9281422568319682,0.05613015233857495,0.015727590829453478
4915,569651470615887872,negative,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,request board pas texted still havent receive it,-1,-1,0.9259192269405474,0.0594561840757702,0.01462458898368548
2240,569300959911768064,negative,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,minute board b ord no sign gate agent little help,-1,-1,0.9743839665834123,0.014257404298151262,0.011358629118439463
7565,569529128585555968,neutral,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,not blame jet blue wasnt weather cant plane air runways mess thats disaster wait happen,0,-1,0.9765946705479066,0.013765188066634836,0.009640141385460991
12427,570191874151092225,neutral,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",motor usually start engine break ground crew fail time per pilot maintenance,0,-1,0.9820705623356661,0.00876003424914501,0.0091694034151919
5409,569132950006185985,negative,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,minute still havent talk one person shock phone gon na die talk anyone,-1,-1,0.9869993007199704,0.00886622261352549,0.004134476666505928
8933,567734644515536896,negative,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,flight delayed hour insane every flight make nyc,-1,-1,0.9835453608663458,0.009957824516477351,0.006496814617177359
3646,568210483959836672,neutral,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,jt ord phl flight pm cdt delay dm im kinda hop not strand ord either,0,-1,0.9520298844001611,0.03837358881160781,0.009596526788228255
2787,568900079962075137,negative,"@united add wifi, entertainment and the old seats and i’ll come back.",add wifi entertainment old seat ill come back,-1,-1,0.9173257769487158,0.06160877148527789,0.021065451566005235
13941,569688392553799680,negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,tell flight xna dfw cancel flightled tomorrow morning already,-1,-1,0.9058941323127462,0.08601201609425858,0.008093851592996432
183,569318130356502528,positive,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,rt youve meet match get status another airline upgrade restr,1,-1,0.6901632043626943,0.25198372130114144,0.05785307433616444
11309,568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,likely lose business terrible experience many time stick tarmac last min cancel flightled flight do,-1,-1,0.9950765917428274,0.003290041542785974,0.0016333667143879735
1885,569534882952716288,negative,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,employeefaceless dont throw bus start management im almost million miler company,-1,-1,0.942448496075702,0.03285150413196142,0.02469999979233931
1419,569724682695368705,negative,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,apart hold hour talked people problem still not resolve,-1,-1,0.9896379459409795,0.00568526027920635,0.0046767937798155666
6050,568413356492599296,positive,@SouthwestAir the new logo is going to look amazing on the airplanes,new logo go look amazing airplane,1,-1,0.7664360199709223,0.1162659210073076,0.11729805902176837
5282,569217012980805632,neutral,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,way get receipt cancel flightled portion roundtrip flight use flight voucher need receipt,0,-1,0.9132962307822459,0.07612069786917633,0.010583071348580012
6421,567869456048865281,neutral,@SouthwestAir can you outline the policies for both scenarios?,outline policy scenario,0,-1,0.7255506744540353,0.20502316988102856,0.06942615566493672
1799,569580180353609729,negative,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",cause miss flight tell already leave not no empathy gate staff crew no apology really,-1,-1,0.9780802472228934,0.013380354794574263,0.008539397982530818
196,569277854950817792,negative,@VirginAmerica trying to book a flight &amp; your site is down 😁,try book flight amp site,-1,-1,0.9484272565771641,0.04044676696179017,0.011125976461046398
11644,567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,thanks help leave message dca lose found finger cross find it,1,-1,0.8419021673183344,0.07040487462874272,0.08769295805292393
6094,568240355772108800,positive,@SouthwestAir Fantastic! Thank you!,fantastic thank you,1,1,0.09005355747201363,0.05930394543950046,0.8506424970884862
12380,570212118059995136,positive,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,thanks great customer service family make back sat safely weather dfw make thing little worrisome,1,-1,0.8479734730775207,0.026114316359552154,0.12591221056292756
4954,569611549960044544,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,bunch liar cancel flightled flight rebooked u four day late flightr,-1,-1,0.9955663565827031,0.0030474931979225114,0.0013861502193756267
9173,570084200235335680,negative,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",open credit card earn mile wont credit mile account restore forfeited mile,-1,-1,0.8996821776207228,0.0886191919299984,0.01169863044928028
499,567742148603170816,neutral,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,morning question regard elevate point amp flight dm you,0,-1,0.7568684988383056,0.19053517967739408,0.05259632148429905
4561,570017357747380224,negative,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,would someone please dm customer relation number website customer service,-1,-1,0.9766293631883658,0.019218726342018867,0.004151910469615713
1815,569570819757752320,negative,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,check still say havent pay ive call back twice hold minute answer hung up,-1,-1,0.9981321351511724,0.0014087063798769763,0.0004591584689536668
5690,568802316893216769,neutral,@SouthwestAir When is the last chance to win #DestinationDragon ???,last chance win destinationdragon,0,-1,0.6204207215712183,0.27905681114437947,0.10052246728440169
9000,570292371340062720,negative,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,sadly im currently book one flight tomorrow changing can,-1,-1,0.8190742082526417,0.16011773812376767,0.020808053623592452
5203,569259645019275264,negative,@SouthwestAir why are you literally the worst?,literally bad,-1,-1,0.8753298771442313,0.06920172242766925,0.0554684004280988
5880,568523935853051906,negative,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,flight book problem late flight summer travel auscun direct flight disappear,-1,-1,0.9418401056861884,0.05166564762462762,0.006494246689187041
10407,569327664919498752,negative,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,please respond me ive hold reservation line hour minute would really appreciate it,-1,-1,0.9787138522000095,0.011225874063792978,0.010060273736198855
6290,568079810389549057,neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,hire emerge leader development program last day apply today apply here,0,-1,0.891906234453665,0.08296875627725316,0.02512500926908101
4973,569589454194790400,positive,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter,host party terminal atlanta peanutsonaplatter,1,-1,0.5527837253364618,0.34176778548941955,0.10544848917411745
4687,569933882662916096,neutral,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",understand weather kid need get home nice kid volunteer work ri high school please help,0,-1,0.9323188076574017,0.05731203290429705,0.010369159438298511
1013,569966422744395776,neutral,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",buy yo seat legs intl trip car seat require not allow child still sit wmom takeoff,0,-1,0.969403794886232,0.025651745169473265,0.004944459944295412
8539,568178422175948801,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !",flew san francisco fort lauderdale last year fantastic time would like go back,1,-1,0.8860060458563231,0.07380539283376053,0.04018856130991598
1240,569869960195006464,negative,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,email customer care via website form long wait rachelle resolve issue im still irritated w unite,-1,-1,0.9824072568061748,0.011128048413927531,0.006464694779898605
