,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
1062,569942888643227648,neutral,@united Did you find out where it is? Thanks,find be thanks,0,1,0.20932708717083878,0.15418548383336303,0.6364874289957981
8176,568634515884789761,negative,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,bag hv post board flight carsl switch carsl comedic watch passenger run frm othr,-1,-1,0.6179862582785026,0.3720767269804601,0.009937014741034386
2435,569209352730513409,neutral,"@united I'm glad 1K means something, lol!",im glad k mean something lol,0,0,0.12380553224183367,0.5731880312180991,0.30300643654006854
3001,568803061361025024,negative,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,aware airbus fleet suck id rather fly c full rubber dog shit,-1,-1,0.541056182405148,0.45667893642754537,0.002264881167304175
3454,568431007654924288,negative,@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago,know see estimated time dep be dont understand wasnt well estimate hr ago,-1,-1,0.9637824829320947,0.03047669860954148,0.005740818458370816
4887,569668606142783488,positive,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,redcarpet southwest companion pas would great,1,1,0.003506240694589968,0.377882451597789,0.6186113077076176
13762,569721379823554562,negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",no call aa cant even get holdcan help me,-1,-1,0.9647309922164431,0.029679157320252322,0.005589850463305084
2428,569213197485514752,negative,"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",new mileage policy awful before might pay slightly united mile theres no difference,-1,-1,0.8392524219641452,0.16058766693951462,0.0001599110963381475
10029,569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul,mobile app horrible need major overhaul,-1,-1,0.9167376069996536,0.07524709427088401,0.0080152987294601
8464,568239189055176704,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,want pay park fee orlando airport app tell mom flight land lie,-1,-1,0.6715338631554135,0.32833299207308253,0.00013314477150648803
11797,567754593434873857,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,please hold see it cant get first plane quick enough,0,-1,0.8752393208303022,0.03529726677179925,0.08946341239789955
12735,570042296357539840,positive,@AmericanAir @contactcej thanks!,thanks,1,1,0.08214167925066576,0.1538652907864622,0.7639930299628721
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,thanks good back safely see soon,1,1,0.0006128313158146264,0.005426702092001836,0.9939604665921843
9374,569966073304522752,neutral,@USAirways following you now,follow,0,0,0.1022492290734729,0.517611920799268,0.3801388501272595
3463,568422622922469376,neutral,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",year van gogh fan visit europe,0,0,0.007813652178271126,0.6885525348778643,0.30363381294386455
14081,569669795559432192,negative,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",see james dedicate inbound phone line telephone eat billion profit,-1,-1,0.5763285720509506,0.21170311319614968,0.21196831475289735
6793,570267535515324417,neutral,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",many thanks always employee professional courteous whenever option goto airline,0,1,0.0007526224292418809,5.266156411526138e-05,0.9991947160066408
3041,568781213651087361,negative,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,education staff need also turn away first class cabin passenger mileage plus,-1,1,0.18233057384675844,0.19996500040083232,0.6177044257524102
692,570181906492297216,neutral,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight dfw ord currently ontime see advisory dfw may affect weather,0,0,0.0038821460243589597,0.9956247285469397,0.0004931254287065121
10461,569278418606559233,negative,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,apology thin dont even offer hotel voucher strand customer,-1,-1,0.9996775986935722,0.0002397986481376111,8.260265828714602e-05
10470,569270187725160449,negative,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,kill sche flight board min mine arrive gate side airport genious,-1,-1,0.942022687562499,0.014092243811338773,0.04388506862616569
3390,568471227418832896,neutral,"@united no, I have a pricey Chase Mileage Plus CC.",no pricey chase mileage plus cc,0,-1,0.6568519283794957,0.14623296187777107,0.19691510974273108
13089,569942084393824256,negative,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,tried call get high call volume moment message say goodbye hung,-1,-1,0.9854128521423929,0.01455357935455808,3.3568503044701083e-05
13872,569698461911683073,neutral,@AmericanAir she doesn't have Twitter.,doesnt twitter,0,-1,0.5828572690697008,0.18415243278497162,0.2329902981453275
13133,569933565321990144,negative,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected",hr late flightr get call back immediately disconnect,-1,-1,0.9995324777561625,0.00035950892211000844,0.0001080133217268944
6571,567774139353722880,negative,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,start ive already waste hr phone wait time already,-1,-1,0.9984931081420615,0.0009680977529240656,0.0005387941050153216
235,569200619430420480,positive,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),im look forward watch oscar flight home tomorrow might even get something bubbly drink,1,1,0.0795358001339677,0.1876720709574088,0.7327921289086172
2793,568897992712802304,negative,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",next time not volunteer let gate check bag space since obviously cant deliver timely manner,-1,-1,0.8403938345716354,0.14704012322144794,0.01256604220692234
2583,569023489492955136,positive,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,ill make sure he do that thanks help huge race try make sure go smoothly peace,1,1,0.001872810164574407,0.001181624164947128,0.9969455656704722
1922,569518596231008258,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,flight cmh ord arrive gate next segment yvr already board hold it,0,-1,0.7863937448956573,0.1714048025262261,0.0422014525781119
6134,568192010789777408,positive,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,great flight damion best damionflight,1,1,0.01420256560554083,0.0224697828335672,0.9633276515608922
11184,568450712314753024,neutral,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",get room earlier flight home charge get it hero,0,-1,0.6315690440342843,0.0594976416556,0.3089333143101171
10762,568899726273323008,neutral,"@USAirways It's a debit card, but I am a Dividend member.",debit card dividend member,0,0,0.3402049026693057,0.6361826206774662,0.023612476653227504
8460,568240338164252672,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,happen w bossan mother onboard amp crew evasive return bos first time,-1,1,0.07992149821794076,0.011655915065565596,0.908422586716495
8452,568244071770296320,neutral,@JetBlue I cri,cri,0,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333
6540,567790581901971456,neutral,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,confirmation number new reservation fpmy travel year old please email jennifercascinocom,0,0,0.006362317432989546,0.9925800190615268,0.0010576635054803955
3251,568570905690898432,negative,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,minute wait gate broken jetway different gate maybe,-1,-1,0.9995576337710813,0.00021509781962409,0.00022726840929715648
1796,569580648505020416,negative,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",tick tock tick tock rapidly approach next dream departure pm next fantasy departure time,-1,0,0.12032953661320499,0.8700628859230906,0.009607577463706983
4560,570017987349995521,positive,@SouthwestAir following. Thank you.,follow thank you,1,1,0.0010958579830970465,0.037730855454339476,0.9611732865625644
5348,569174663089287169,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,call solve flight cancel flightlation issue minute may ask it getmorehands,-1,-1,0.9947705511075374,0.003941147180588856,0.0012883017118698382
5629,568850515309826048,negative,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,another ride sw employee print boarding pass deficiency train obviously,-1,-1,0.8178884249220716,0.033026219248560904,0.1490853558293733
9550,569882324713783296,negative,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",cancel flight flight tampa philadelphia today due runway condition yet tonnes usairways flight land today explain,-1,-1,0.8709002167398193,0.12895190782760207,0.00014787543257409113
3705,568178665189711872,negative,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,idea u dont want u frustrated dont cancel flight flight crew overflow toilet get plumber,-1,-1,0.9140982996117452,0.07823482179402533,0.007666878594227438
8736,567890265416945664,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,s new ceo seek right balance please passenger wall alaska highway news,0,0,8.81844589061441e-07,0.9999959958182406,3.1223371671082233e-06
2597,569010309085536257,negative,@united waiting 12 mins and counting to get through to Global Services....something going on?,wait min count get global servicessomething go on,-1,-1,0.9245156573545671,0.05113322537223629,0.02435111727319758
4111,567819066708226048,negative,@united Classic,classic,-1,1,0.2064390010087345,0.27027087132978334,0.523290127661482
12556,570106114202861568,negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",four hour late flightrs finally fly outtoo bad miss event,-1,-1,0.9967455700765179,0.0005717505120572316,0.002682679411423447
8271,568542766860541952,positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,1,1,0.006958325793518516,0.1693240527425779,0.8237176214639016
542,570286924277030912,negative,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",yes please newly marry try update last name preexist international flight seem easy but,-1,0,0.022894879637535726,0.9613144034643427,0.01579071689811688
12966,569972513721229312,negative,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",hah best flight attendant response not happy get screw over carrier hahahah pathetic,-1,-1,0.76620035189169,0.00010260242228453815,0.23369704568602973
1608,569646535215939585,positive,"@united thanks, it was my first time in a United lounge and felt welcomed.",thanks first time united lounge felt welcome,1,1,0.0034518738023595476,0.010236436036726543,0.9863116901609151
716,570142263290011649,positive,@united thank you. Been trying for two days to set this up.,thank you try two day set up,1,1,0.01579942256693167,0.0313768975835676,0.9528236798495042
7549,569535203888271361,negative,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,flight send back gate even though app say leave anyone clue sunny jfk,-1,-1,0.9072230451882481,0.08454385347367868,0.008233101338078587
9811,569655302871580673,neutral,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,please people hold flight phoenix san jose pull gate schedule depart,0,-1,0.9536076331160566,0.04563735089082883,0.0007550159931180353
4915,569651470615887872,negative,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,request board pas texted still havent receive it,-1,-1,0.8321513468423104,0.1538171692309669,0.01403148392672415
2240,569300959911768064,negative,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,minute board b ord no sign gate agent little help,-1,-1,0.9318171612791106,0.012147101886319497,0.0560357368345673
7565,569529128585555968,neutral,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,not blame jet blue wasnt weather cant plane air runways mess thats disaster wait happen,0,-1,0.9917221615423023,0.0003790890776095382,0.007898749380092662
12427,570191874151092225,neutral,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",motor usually start engine break ground crew fail time per pilot maintenance,0,-1,0.9758737742090583,0.00023972160572605352,0.02388650418522066
5409,569132950006185985,negative,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,minute still havent talk one person shock phone gon na die talk anyone,-1,-1,0.9997581261921361,0.00014018474085411385,0.00010168906700954201
8933,567734644515536896,negative,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,flight delayed hour insane every flight make nyc,-1,-1,0.9839061287324016,0.0035594964260796764,0.012534374841522004
3646,568210483959836672,neutral,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,jt ord phl flight pm cdt delay dm im kinda hop not strand ord either,0,-1,0.8328225651161202,0.16420645172604634,0.0029709831578362436
2787,568900079962075137,negative,"@united add wifi, entertainment and the old seats and i’ll come back.",add wifi entertainment old seat ill come back,-1,0,0.23820754967122443,0.5158764376809623,0.24591601264781524
13941,569688392553799680,negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,tell flight xna dfw cancel flightled tomorrow morning already,-1,0,0.49097483991643265,0.5063636391563378,0.0026615209272321193
183,569318130356502528,positive,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,rt youve meet match get status another airline upgrade restr,1,0,0.0024653689159441546,0.9797732737783673,0.01776135730568287
11309,568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,likely lose business terrible experience many time stick tarmac last min cancel flightled flight do,-1,-1,0.9999509774784928,3.135715019516372e-05,1.766537131821709e-05
1885,569534882952716288,negative,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,employeefaceless dont throw bus start management im almost million miler company,-1,-1,0.5640888418014439,0.04382330616458969,0.3920878520339672
1419,569724682695368705,negative,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,apart hold hour talked people problem still not resolve,-1,-1,0.9976668353217725,0.0001965715559273962,0.0021365931223030657
6050,568413356492599296,positive,@SouthwestAir the new logo is going to look amazing on the airplanes,new logo go look amazing airplane,1,1,0.02756254342613815,0.032155575835081246,0.9402818807387783
5282,569217012980805632,neutral,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,way get receipt cancel flightled portion roundtrip flight use flight voucher need receipt,0,-1,0.6111555321594809,0.38871603242524927,0.0001284354152729402
6421,567869456048865281,neutral,@SouthwestAir can you outline the policies for both scenarios?,outline policy scenario,0,0,0.40147862537022966,0.5447782668638328,0.053743107765937624
1799,569580180353609729,negative,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",cause miss flight tell already leave not no empathy gate staff crew no apology really,-1,-1,0.9999256936910056,7.902066085780343e-06,6.640424290486198e-05
196,569277854950817792,negative,@VirginAmerica trying to book a flight &amp; your site is down 😁,try book flight amp site,-1,-1,0.6117038252457703,0.3492591607982557,0.0390370139559737
11644,567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,thanks help leave message dca lose found finger cross find it,1,1,0.3858880293364413,0.06468933671083008,0.549422633952728
6094,568240355772108800,positive,@SouthwestAir Fantastic! Thank you!,fantastic thank you,1,1,0.0002383195321221346,0.002122097233670267,0.9976395832342068
12380,570212118059995136,positive,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,thanks great customer service family make back sat safely weather dfw make thing little worrisome,1,1,0.0012979855149629978,2.4606423638537724e-05,0.9986774080613964
4954,569611549960044544,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,bunch liar cancel flightled flight rebooked u four day late flightr,-1,-1,0.9986526133696253,0.0011784653026665017,0.00016892132771127898
9173,570084200235335680,negative,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",open credit card earn mile wont credit mile account restore forfeited mile,-1,0,0.035210286304143204,0.9647789119211756,1.0801774683637589e-05
499,567742148603170816,neutral,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,morning question regard elevate point amp flight dm you,0,0,0.031826559118984646,0.8161565342493239,0.1520169066316929
4561,570017357747380224,negative,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,would someone please dm customer relation number website customer service,-1,-1,0.7534155744244349,0.21906111937587333,0.027523306199689
1815,569570819757752320,negative,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,check still say havent pay ive call back twice hold minute answer hung up,-1,-1,0.9999953035343631,4.677194621809458e-06,1.92710111983037e-08
5690,568802316893216769,neutral,@SouthwestAir When is the last chance to win #DestinationDragon ???,last chance win destinationdragon,0,0,0.04971160570209614,0.7862919335692132,0.16399646072869017
9000,570292371340062720,negative,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,sadly im currently book one flight tomorrow changing can,-1,0,0.1986339865976421,0.7959344031488201,0.005431610253540834
5203,569259645019275264,negative,@SouthwestAir why are you literally the worst?,literally bad,-1,-1,0.7662758674066964,0.06355206981557213,0.1701720627777319
5880,568523935853051906,negative,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,flight book problem late flight summer travel auscun direct flight disappear,-1,0,0.2640994356258067,0.7326806257148385,0.003219938659354299
10407,569327664919498752,negative,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,please respond me ive hold reservation line hour minute would really appreciate it,-1,-1,0.9990512655037186,0.00044427086296127067,0.0005044636333247681
6290,568079810389549057,neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,hire emerge leader development program last day apply today apply here,0,0,0.13727712420610477,0.8594249251772332,0.0032979506166626654
4973,569589454194790400,positive,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter,host party terminal atlanta peanutsonaplatter,1,0,0.00998506150678218,0.8213698320825527,0.16864510641066296
4687,569933882662916096,neutral,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",understand weather kid need get home nice kid volunteer work ri high school please help,0,0,0.022971421415588854,0.9668552103330428,0.010173368251365361
1013,569966422744395776,neutral,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",buy yo seat legs intl trip car seat require not allow child still sit wmom takeoff,0,-1,0.8243890172854532,0.1755708201692984,4.0162545251639655e-05
8539,568178422175948801,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !",flew san francisco fort lauderdale last year fantastic time would like go back,1,1,0.002739158353103234,0.059562092769172396,0.9376987488777238
1240,569869960195006464,negative,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,email customer care via website form long wait rachelle resolve issue im still irritated w unite,-1,-1,0.9949510680343226,0.0014778998146981516,0.0035710321509806998
