,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
14180,569658153115250689,negative,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,rude gate agent aa ordlga now seem temper make check bag fit inside sizer,-1,-1,0.9995995880240527,0.0002604139971523244,0.00013999797879470414
11569,567928302725263360,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,strand cold texas get sick overbooked flight give seat away gooutofbusiness,-1,-1,0.9796877212375692,0.018716404310628036,0.0015958744518033904
12301,570239952975482881,negative,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI,day no contact human apology letter yucki read soon,-1,-1,0.9992834526808058,0.00047374879087767077,0.00024279852831494717
980,569979211722596353,negative,@united I think DM would be better,think dm would better,-1,0,0.4543315467021218,0.46495574654442834,0.08071270675344983
2934,568826215089475584,negative,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,may true however week matter still unresolved not get supervisor manager help,-1,-1,0.9970643787975078,0.002814671034885411,0.00012095016760020592
6915,570027259999821824,neutral,@JetBlue ok is I hope thy the Bahamas next,ok hope thy bahamas next,0,1,0.19856120818719172,0.26508312418824265,0.5363556676245643
10606,569135011322064897,negative,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,dca rsw be cancel flightled rebook charlotte cancel flightled rebook self online,-1,-1,0.9997058057776975,0.00029419045417189427,3.768131700579168e-09
1423,569724186173640705,negative,@united was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic,force book flight different date originally plan high price felt like bait switch tactic,-1,-1,0.979135072800734,0.018662464303993567,0.002202462895265374
10409,569326191213219841,negative,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,hold hour min try find luggage flight cancel flightled luggage,-1,-1,0.9999998516915379,1.451814577221746e-07,3.1270020895370784e-09
1207,569886575720574976,negative,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,able get seat assign without pay cust sec do,-1,-1,0.9876948699856151,0.011584421753706296,0.0007207082606838653
2368,569243270745866240,negative,@united I need #United to be a better airline!!,need unite good airline,-1,-1,0.8948225811602208,0.060235256295668754,0.044942162544110265
9356,569970518381744128,negative,@USAirways you are supposed to be in the business of belong customers; not humiliating them,suppose business belong customer not humiliate,-1,-1,0.9568418118866695,0.02484466614145728,0.018313521971873078
746,570104913390206976,negative,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",yes still answer many not luggage day unacceptable,-1,-1,0.9999827219035681,9.051164420329469e-06,8.226932012094628e-06
150,569594386066984960,negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,mean dont policy destroy luggage,-1,-1,0.9767445927989236,0.02288392955771393,0.00037147764336489103
5165,569288530419175424,negative,@SouthwestAir wifi on my plane but I gotta pay for it? Help your broke homegirl out✈️📱,wifi plane get ta pay it help break homegirl,-1,-1,0.9860107859257139,0.013303115780731888,0.0006860982935527349
12392,570203943671865345,negative,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.,state im not get help there tk hr yest spk live person tell chk site,-1,-1,0.9944744085546796,0.005500447939136103,2.514350618354229e-05
13553,569832860795985920,positive,@AmericanAir I Love American Airlines :D,love american airline d,1,1,0.28526201524987704,0.1452704794698199,0.5694675052803018
8535,568183785558310914,positive,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.,yes thats true bit pricey look far love guy,1,1,0.07541150124411947,0.16520367719058374,0.759384821565293
1062,569942888643227648,neutral,@united Did you find out where it is? Thanks,find be thanks,0,-1,0.6733699474289668,0.10698480022027872,0.21964525235075616
8176,568634515884789761,negative,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,bag hv post board flight carsl switch carsl comedic watch passenger run frm othr,-1,-1,0.9697644890141655,0.029769000383637723,0.0004665106021922796
2435,569209352730513409,neutral,"@united I'm glad 1K means something, lol!",im glad k mean something lol,0,-1,0.539550499808255,0.35337523007616667,0.10707427011557628
3001,568803061361025024,negative,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,aware airbus fleet suck id rather fly c full rubber dog shit,-1,-1,0.9283539651759551,0.07111050498333875,0.0005355298407026006
3454,568431007654924288,negative,@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago,know see estimated time dep be dont understand wasnt well estimate hr ago,-1,-1,0.9989032932325483,0.0010356001615059829,6.110660595254062e-05
4887,569668606142783488,positive,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,redcarpet southwest companion pas would great,1,0,0.008427749133085598,0.5681336099440859,0.42343864092282996
13762,569721379823554562,negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",no call aa cant even get holdcan help me,-1,-1,0.9985605685681935,0.0013197112848935806,0.00011972014691076208
2428,569213197485514752,negative,"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",new mileage policy awful before might pay slightly united mile theres no difference,-1,-1,0.9864010925132175,0.01358857614083725,1.033134594036121e-05
10029,569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul,mobile app horrible need major overhaul,-1,-1,0.9757014833301346,0.02294529897268575,0.001353217697176361
8464,568239189055176704,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,want pay park fee orlando airport app tell mom flight land lie,-1,-1,0.9821967334318563,0.017799217694064336,4.048874085969965e-06
11797,567754593434873857,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,please hold see it cant get first plane quick enough,0,-1,0.991734325887691,0.0052600812198673064,0.0030055928924434387
12735,570042296357539840,positive,@AmericanAir @contactcej thanks!,thanks,1,1,0.30125145730048913,0.157223296243264,0.5415252464562466
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,thanks good back safely see soon,1,1,0.008676961761716123,0.008912730462326556,0.9824103077759582
9374,569966073304522752,neutral,@USAirways following you now,follow,0,0,0.2692379733430469,0.4763967701239919,0.254365256532961
3463,568422622922469376,neutral,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",year van gogh fan visit europe,0,0,0.0031564311472642263,0.7815161973420587,0.21532737151067383
14081,569669795559432192,negative,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",see james dedicate inbound phone line telephone eat billion profit,-1,-1,0.9854714844703494,0.0076900690507860385,0.006838446478866434
6793,570267535515324417,neutral,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",many thanks always employee professional courteous whenever option goto airline,0,1,0.007261847584901884,9.00244499067871e-05,0.9926481279651883
3041,568781213651087361,negative,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,education staff need also turn away first class cabin passenger mileage plus,-1,-1,0.789754266523209,0.17497965477389918,0.03526607870289772
692,570181906492297216,neutral,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight dfw ord currently ontime see advisory dfw may affect weather,0,0,0.041031141435940006,0.9587425340668813,0.00022632449717804341
10461,569278418606559233,negative,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,apology thin dont even offer hotel voucher strand customer,-1,-1,0.9999296150442808,6.116852701906648e-05,9.216428703303359e-06
10470,569270187725160449,negative,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,kill sche flight board min mine arrive gate side airport genious,-1,-1,0.9945680588356611,0.0017583697705903626,0.003673571393750186
3390,568471227418832896,neutral,"@united no, I have a pricey Chase Mileage Plus CC.",no pricey chase mileage plus cc,0,-1,0.49203032704060135,0.34961319563192605,0.15835647732747063
13089,569942084393824256,negative,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,tried call get high call volume moment message say goodbye hung,-1,-1,0.998506654894598,0.0014901998413247549,3.145264079220338e-06
13872,569698461911683073,neutral,@AmericanAir she doesn't have Twitter.,doesnt twitter,0,-1,0.831639042515775,0.09921367088461382,0.0691472865996107
13133,569933565321990144,negative,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected",hr late flightr get call back immediately disconnect,-1,-1,0.9999754072271758,2.054040673151481e-05,4.052366096351738e-06
6571,567774139353722880,negative,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,start ive already waste hr phone wait time already,-1,-1,0.9999683549660029,2.261988614350602e-05,9.025147853386038e-06
235,569200619430420480,positive,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),im look forward watch oscar flight home tomorrow might even get something bubbly drink,1,-1,0.8408312261968265,0.10452872958220404,0.054640044220972024
2793,568897992712802304,negative,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",next time not volunteer let gate check bag space since obviously cant deliver timely manner,-1,-1,0.9970934466356615,0.002845453441267572,6.109992306690791e-05
2583,569023489492955136,positive,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,ill make sure he do that thanks help huge race try make sure go smoothly peace,1,1,0.019878297560552028,0.01148622414731452,0.9686354782921267
1922,569518596231008258,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,flight cmh ord arrive gate next segment yvr already board hold it,0,-1,0.9928380504173068,0.0064316620968524665,0.0007302874858419447
6134,568192010789777408,positive,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,great flight damion best damionflight,1,1,0.11942436016706069,0.03155523810638832,0.8490204017265501
11184,568450712314753024,neutral,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",get room earlier flight home charge get it hero,0,-1,0.9120875759247786,0.03193737251882534,0.05597505155639276
10762,568899726273323008,neutral,"@USAirways It's a debit card, but I am a Dividend member.",debit card dividend member,0,0,0.26209772994644137,0.7254364843135264,0.012465785740032929
8460,568240338164252672,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,happen w bossan mother onboard amp crew evasive return bos first time,-1,-1,0.8822012819486882,0.003141141783541315,0.11465757626777533
8452,568244071770296320,neutral,@JetBlue I cri,cri,0,-1,0.628300435785696,0.2113987866359053,0.16030077757839872
6540,567790581901971456,neutral,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,confirmation number new reservation fpmy travel year old please email jennifercascinocom,0,0,0.06079158712572666,0.9391038679693651,0.00010454490491104481
3251,568570905690898432,negative,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,minute wait gate broken jetway different gate maybe,-1,-1,0.9999488220955509,2.7419270849146188e-05,2.3758633598753628e-05
1796,569580648505020416,negative,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",tick tock tick tock rapidly approach next dream departure pm next fantasy departure time,-1,-1,0.6242370017239403,0.3712775458103667,0.004485452465687535
4560,570017987349995521,positive,@SouthwestAir following. Thank you.,follow thank you,1,1,0.009316605923602686,0.06321355189637527,0.9274698421800228
5348,569174663089287169,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,call solve flight cancel flightlation issue minute may ask it getmorehands,-1,-1,0.9996225312479763,0.0003080225830879687,6.944616893971078e-05
5629,568850515309826048,negative,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,another ride sw employee print boarding pass deficiency train obviously,-1,-1,0.9672808681989383,0.009318590309969496,0.023400541491097795
9550,569882324713783296,negative,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",cancel flight flight tampa philadelphia today due runway condition yet tonnes usairways flight land today explain,-1,-1,0.9983817040595585,0.0016177614617079235,5.344787302210058e-07
3705,568178665189711872,negative,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,idea u dont want u frustrated dont cancel flight flight crew overflow toilet get plumber,-1,-1,0.9989372024286515,0.0010037288008957334,5.9068770459383505e-05
8736,567890265416945664,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,s new ceo seek right balance please passenger wall alaska highway news,0,0,1.905912772208137e-05,0.9999781640669515,2.77680532598839e-06
2597,569010309085536257,negative,@united waiting 12 mins and counting to get through to Global Services....something going on?,wait min count get global servicessomething go on,-1,-1,0.9966610483488537,0.0026502145274996582,0.0006887371236437557
4111,567819066708226048,negative,@united Classic,classic,-1,1,0.2561923594230084,0.2707289058829144,0.4730787346940766
12556,570106114202861568,negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",four hour late flightrs finally fly outtoo bad miss event,-1,-1,0.9997637169327546,6.064587926653191e-05,0.0001756371879811122
8271,568542766860541952,positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,1,1,0.11269284472540868,0.26068725961491196,0.6266198956596727
542,570286924277030912,negative,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",yes please newly marry try update last name preexist international flight seem easy but,-1,0,0.16874001762073762,0.8253230971131609,0.0059368852660998655
12966,569972513721229312,negative,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",hah best flight attendant response not happy get screw over carrier hahahah pathetic,-1,-1,0.9917388343742167,3.6589408900651293e-06,0.008257506684895128
1608,569646535215939585,positive,"@united thanks, it was my first time in a United lounge and felt welcomed.",thanks first time united lounge felt welcome,1,1,0.025789466541416464,0.01781905508266865,0.9563914783759137
716,570142263290011649,positive,@united thank you. Been trying for two days to set this up.,thank you try two day set up,1,1,0.3714223013451539,0.042882127057760795,0.5856955715970872
7549,569535203888271361,negative,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,flight send back gate even though app say leave anyone clue sunny jfk,-1,-1,0.9854526947522874,0.014390297128635057,0.00015700811907053036
9811,569655302871580673,neutral,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,please people hold flight phoenix san jose pull gate schedule depart,0,-1,0.9948742014428137,0.005071532397235201,5.426615994470943e-05
4915,569651470615887872,negative,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,request board pas texted still havent receive it,-1,-1,0.9358752830999203,0.0624867367178621,0.0016379801822203211
2240,569300959911768064,negative,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,minute board b ord no sign gate agent little help,-1,-1,0.99942186207361,0.00024800087968832203,0.0003301370467051209
7565,569529128585555968,neutral,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,not blame jet blue wasnt weather cant plane air runways mess thats disaster wait happen,0,-1,0.9999706145131816,7.405510656405514e-06,2.1979976158800508e-05
12427,570191874151092225,neutral,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",motor usually start engine break ground crew fail time per pilot maintenance,0,-1,0.9997589893869181,4.109373168436932e-06,0.00023690123991668748
5409,569132950006185985,negative,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,minute still havent talk one person shock phone gon na die talk anyone,-1,-1,0.9999981004918645,1.3881271808426873e-06,5.113809554920015e-07
8933,567734644515536896,negative,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,flight delayed hour insane every flight make nyc,-1,-1,0.999706683331657,0.0001284918180817197,0.00016482485025916797
3646,568210483959836672,neutral,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,jt ord phl flight pm cdt delay dm im kinda hop not strand ord either,0,-1,0.9978295413129548,0.0021532788101324783,1.717987691704411e-05
2787,568900079962075137,negative,"@united add wifi, entertainment and the old seats and i’ll come back.",add wifi entertainment old seat ill come back,-1,-1,0.8524680084770053,0.12868112738642845,0.018850864136566593
13941,569688392553799680,negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,tell flight xna dfw cancel flightled tomorrow morning already,-1,-1,0.9473579799114853,0.0525131267131487,0.00012889337536460077
183,569318130356502528,positive,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,rt youve meet match get status another airline upgrade restr,1,0,0.02836279485740905,0.9644427495594838,0.0071944555831014514
11309,568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,likely lose business terrible experience many time stick tarmac last min cancel flightled flight do,-1,-1,0.9999999246442741,6.536861535380643e-08,9.987111346064766e-09
1885,569534882952716288,negative,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,employeefaceless dont throw bus start management im almost million miler company,-1,-1,0.9903815564574616,0.0018181096308696513,0.007800333911674412
1419,569724682695368705,negative,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,apart hold hour talked people problem still not resolve,-1,-1,0.9999644069610751,4.983343014848582e-06,3.060969591079975e-05
6050,568413356492599296,positive,@SouthwestAir the new logo is going to look amazing on the airplanes,new logo go look amazing airplane,1,1,0.10056582650058624,0.06697759518357677,0.8324565783158372
5282,569217012980805632,neutral,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,way get receipt cancel flightled portion roundtrip flight use flight voucher need receipt,0,-1,0.7444219464713132,0.2555485411077717,2.9512420920885096e-05
6421,567869456048865281,neutral,@SouthwestAir can you outline the policies for both scenarios?,outline policy scenario,0,-1,0.5849459035897313,0.3816448957593422,0.033409200650926174
1799,569580180353609729,negative,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",cause miss flight tell already leave not no empathy gate staff crew no apology really,-1,-1,0.9999992694530815,3.4040976838403285e-07,3.901371460503251e-07
196,569277854950817792,negative,@VirginAmerica trying to book a flight &amp; your site is down 😁,try book flight amp site,-1,-1,0.928311842444032,0.06782396229874395,0.0038641952572235666
11644,567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,thanks help leave message dca lose found finger cross find it,1,-1,0.8144684500075239,0.04166307199600639,0.1438684779964673
6094,568240355772108800,positive,@SouthwestAir Fantastic! Thank you!,fantastic thank you,1,1,0.0007314862440591695,0.002964111867186585,0.9963044018887528
12380,570212118059995136,positive,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,thanks great customer service family make back sat safely weather dfw make thing little worrisome,1,1,0.0846293498271678,0.00013934170571938714,0.9152313084671138
4954,569611549960044544,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,bunch liar cancel flightled flight rebooked u four day late flightr,-1,-1,0.9999500049689002,4.660456059783391e-05,3.3904705027574197e-06
9173,570084200235335680,negative,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",open credit card earn mile wont credit mile account restore forfeited mile,-1,0,0.4333761501335411,0.5666206951455389,3.1547209133137766e-06
499,567742148603170816,neutral,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,morning question regard elevate point amp flight dm you,0,0,0.2201380016512369,0.7452071467723886,0.03465485157637161
4561,570017357747380224,negative,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,would someone please dm customer relation number website customer service,-1,-1,0.9951247245318094,0.004698539098954268,0.00017673636923709948
1815,569570819757752320,negative,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,check still say havent pay ive call back twice hold minute answer hung up,-1,-1,0.9999999574017844,4.254569650899985e-08,5.2517898422137374e-11
5690,568802316893216769,neutral,@SouthwestAir When is the last chance to win #DestinationDragon ???,last chance win destinationdragon,0,0,0.13066816363306152,0.7623807847591495,0.10695105160778688
9000,570292371340062720,negative,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,sadly im currently book one flight tomorrow changing can,-1,-1,0.8044184564149645,0.194994972392701,0.000586571192335511
5203,569259645019275264,negative,@SouthwestAir why are you literally the worst?,literally bad,-1,-1,0.9336353976873323,0.026439392833822725,0.03992520947884514
5880,568523935853051906,negative,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,flight book problem late flight summer travel auscun direct flight disappear,-1,-1,0.7735538322637682,0.22617108858215618,0.0002750791540770407
10407,569327664919498752,negative,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,please respond me ive hold reservation line hour minute would really appreciate it,-1,-1,0.9999937306244665,4.998456090951916e-06,1.270919442475025e-06
6290,568079810389549057,neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,hire emerge leader development program last day apply today apply here,0,-1,0.6409817085273846,0.3580277539355496,0.000990537537062613
4973,569589454194790400,positive,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter,host party terminal atlanta peanutsonaplatter,1,0,0.03470438047476295,0.8432694415899421,0.12202617793529674
4687,569933882662916096,neutral,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",understand weather kid need get home nice kid volunteer work ri high school please help,0,0,0.1292726452727209,0.8690610903884558,0.0016662643388225039
1013,569966422744395776,neutral,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",buy yo seat legs intl trip car seat require not allow child still sit wmom takeoff,0,-1,0.9940202965717057,0.0059791827567984976,5.206714909541349e-07
8539,568178422175948801,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !",flew san francisco fort lauderdale last year fantastic time would like go back,1,1,0.03702290905653657,0.0839741822680714,0.8790029086753972
