,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
2637,568977696786673664,negative,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,emery dont like hear this anything help with thanks ey another empty offer help,-1,-1,0.5715561742523526,0.3402554676225128,0.0881883581251346
5825,568571021554556929,negative,@SouthwestAir I tried to return to orig booked flt. told overbooked.Gng to diff dest.Feel like we were switched on purpose bec of overbook.,tried return orig book flt tell overbookedgng diff destfeel like switch purpose bec overbook,-1,-1,0.7749732505477632,0.21527965214363504,0.009747097308601646
10798,568867930127114240,negative,@USAirways another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel,another squash flight share seat another passenger not idea quality travel,-1,-1,0.8616169550211699,0.13737122763631782,0.0010118173425121924
6780,570280782373228544,neutral,@JetBlue Stop trying to make #fleek happen! #PointsMe,stop try make fleek happen pointsme,0,-1,0.8274991400696637,0.14592497686553807,0.02657588306479832
3963,567907430069329920,positive,@united :take note of this great example of @JetBlue actually making good for an extremely inconvenient situation. http://t.co/t3Gnk2N7LD,take note great example actually make good extremely inconvenient situation,1,1,0.4488272501583272,0.025018823710514723,0.526153926131158
8795,567843811990376449,negative,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,technically could drive jfk put in request tomorrow flight,-1,0,0.2511452584308846,0.7400893187431314,0.0087654228259838
14180,569658153115250689,negative,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,rude gate agent aa ordlga now seem temper make check bag fit inside sizer,-1,-1,0.9127348899163054,0.07082421224014794,0.016440897843546784
11569,567928302725263360,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,strand cold texas get sick overbooked flight give seat away gooutofbusiness,-1,0,0.4138086011477126,0.4580707269496676,0.12812067190261978
12301,570239952975482881,negative,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI,day no contact human apology letter yucki read soon,-1,-1,0.8965943724141443,0.08291314210368618,0.020492485482169434
980,569979211722596353,negative,@united I think DM would be better,think dm would better,-1,0,0.28301016725905626,0.6461079511033236,0.07088188163761992
2934,568826215089475584,negative,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,may true however week matter still unresolved not get supervisor manager help,-1,-1,0.8009318785959649,0.15554506999995962,0.04352305140407507
6915,570027259999821824,neutral,@JetBlue ok is I hope thy the Bahamas next,ok hope thy bahamas next,0,0,0.21039413023685566,0.5883420957830644,0.20126377398008027
10606,569135011322064897,negative,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,dca rsw be cancel flightled rebook charlotte cancel flightled rebook self online,-1,-1,0.9471703519549767,0.050712694808006616,0.0021169532370167716
1423,569724186173640705,negative,@united was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic,force book flight different date originally plan high price felt like bait switch tactic,-1,0,0.3894730977248668,0.36560078488057335,0.24492611739455983
10409,569326191213219841,negative,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,hold hour min try find luggage flight cancel flightled luggage,-1,-1,0.9994297513396517,0.00044147643277855225,0.00012877222756968768
1207,569886575720574976,negative,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,able get seat assign without pay cust sec do,-1,-1,0.6014219267957573,0.34197475048183185,0.05660332272241085
2368,569243270745866240,negative,@united I need #United to be a better airline!!,need unite good airline,-1,-1,0.5420174132282866,0.2661897123408204,0.19179287443089307
9356,569970518381744128,negative,@USAirways you are supposed to be in the business of belong customers; not humiliating them,suppose business belong customer not humiliate,-1,-1,0.9038397932828687,0.06919317867076752,0.026967028046363858
746,570104913390206976,negative,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",yes still answer many not luggage day unacceptable,-1,-1,0.9964278252766289,0.0021912139336103726,0.0013809607897606697
150,569594386066984960,negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,mean dont policy destroy luggage,-1,-1,0.8693622328402923,0.12158146156735863,0.009056305592348808
5165,569288530419175424,negative,@SouthwestAir wifi on my plane but I gotta pay for it? Help your broke homegirl out✈️📱,wifi plane get ta pay it help break homegirl,-1,-1,0.7846328691943096,0.18222483951658153,0.03314229128910878
12392,570203943671865345,negative,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.,state im not get help there tk hr yest spk live person tell chk site,-1,-1,0.9364748956208149,0.06109076390938764,0.002434340469797643
13553,569832860795985920,positive,@AmericanAir I Love American Airlines :D,love american airline d,1,1,0.20000714691581406,0.27422398279350363,0.5257688702906821
8535,568183785558310914,positive,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.,yes thats true bit pricey look far love guy,1,1,0.06293735514253398,0.11337749395107076,0.8236851509063954
1062,569942888643227648,neutral,@united Did you find out where it is? Thanks,find be thanks,0,1,0.1978134959453201,0.29418476719308045,0.5080017368615993
8176,568634515884789761,negative,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,bag hv post board flight carsl switch carsl comedic watch passenger run frm othr,-1,-1,0.5697650399766884,0.4138304950150834,0.01640446500822803
2435,569209352730513409,neutral,"@united I'm glad 1K means something, lol!",im glad k mean something lol,0,1,0.30833549308445285,0.36382712468881295,0.3278373822267341
3001,568803061361025024,negative,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,aware airbus fleet suck id rather fly c full rubber dog shit,-1,-1,0.801779799657941,0.17885565302152862,0.019364547320530247
3454,568431007654924288,negative,@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago,know see estimated time dep be dont understand wasnt well estimate hr ago,-1,-1,0.9635140676858204,0.029188519159321625,0.007297413154858054
4887,569668606142783488,positive,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,redcarpet southwest companion pas would great,1,0,0.10945413512149567,0.6337830187910822,0.2567628460874219
13762,569721379823554562,negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",no call aa cant even get holdcan help me,-1,-1,0.8914154261183955,0.09025483077124459,0.01832974311035993
2428,569213197485514752,negative,"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",new mileage policy awful before might pay slightly united mile theres no difference,-1,-1,0.798890786163922,0.19167913371025241,0.00943008012582587
10029,569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul,mobile app horrible need major overhaul,-1,-1,0.8673968089818795,0.12381082336652652,0.008792367651593792
8464,568239189055176704,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,want pay park fee orlando airport app tell mom flight land lie,-1,-1,0.8945722862542503,0.10484609372718941,0.0005816200185601505
11797,567754593434873857,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,please hold see it cant get first plane quick enough,0,-1,0.8301092047620814,0.07175334754392741,0.098137447693991
12735,570042296357539840,positive,@AmericanAir @contactcej thanks!,thanks,1,1,0.11192401116467093,0.22890456641306053,0.6591714224222688
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,thanks good back safely see soon,1,1,0.007874546975645023,0.015341623811548698,0.9767838292128064
9374,569966073304522752,neutral,@USAirways following you now,follow,0,0,0.19762137741652322,0.629938430958562,0.17244019162491492
3463,568422622922469376,neutral,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",year van gogh fan visit europe,0,0,0.13177180898860602,0.6613687326770193,0.20685945833437439
14081,569669795559432192,negative,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",see james dedicate inbound phone line telephone eat billion profit,-1,-1,0.8472264937138672,0.13748690704887376,0.01528659923725917
6793,570267535515324417,neutral,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",many thanks always employee professional courteous whenever option goto airline,0,1,0.05461746837060295,0.02217341770337282,0.9232091139260241
3041,568781213651087361,negative,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,education staff need also turn away first class cabin passenger mileage plus,-1,-1,0.5321489967999449,0.24820984486376751,0.21964115833628747
692,570181906492297216,neutral,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight dfw ord currently ontime see advisory dfw may affect weather,0,0,0.04015498227537335,0.9325630154202829,0.027282002304343977
10461,569278418606559233,negative,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,apology thin dont even offer hotel voucher strand customer,-1,-1,0.9238071231982166,0.0592716536972862,0.01692122310449725
10470,569270187725160449,negative,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,kill sche flight board min mine arrive gate side airport genious,-1,-1,0.8792927499860946,0.07442172870793659,0.04628552130596875
3390,568471227418832896,neutral,"@united no, I have a pricey Chase Mileage Plus CC.",no pricey chase mileage plus cc,0,-1,0.5308328528506905,0.2856014005432766,0.18356574660603286
13089,569942084393824256,negative,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,tried call get high call volume moment message say goodbye hung,-1,-1,0.6635853819540846,0.3260989272987337,0.010315690747182015
13872,569698461911683073,neutral,@AmericanAir she doesn't have Twitter.,doesnt twitter,0,-1,0.682616892305705,0.24142629673217972,0.07595681096211515
13133,569933565321990144,negative,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected",hr late flightr get call back immediately disconnect,-1,-1,0.9793562641651025,0.009525809254918699,0.01111792657997875
6571,567774139353722880,negative,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,start ive already waste hr phone wait time already,-1,-1,0.9856239365503406,0.009032223282895576,0.005343840166763787
235,569200619430420480,positive,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),im look forward watch oscar flight home tomorrow might even get something bubbly drink,1,1,0.44659171888410576,0.21593181092253963,0.3374764701933546
2793,568897992712802304,negative,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",next time not volunteer let gate check bag space since obviously cant deliver timely manner,-1,-1,0.9534836013396442,0.041927072781533306,0.0045893258788227915
2583,569023489492955136,positive,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,ill make sure he do that thanks help huge race try make sure go smoothly peace,1,1,0.03160525167141831,0.042804294893660895,0.9255904534349207
1922,569518596231008258,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,flight cmh ord arrive gate next segment yvr already board hold it,0,-1,0.8249584359249137,0.09378765163754926,0.08125391243753709
6134,568192010789777408,positive,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,great flight damion best damionflight,1,1,0.04151057673813529,0.06878112841317535,0.8897082948486894
11184,568450712314753024,neutral,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",get room earlier flight home charge get it hero,0,-1,0.6200984800906615,0.2284902080031831,0.1514113119061552
10762,568899726273323008,neutral,"@USAirways It's a debit card, but I am a Dividend member.",debit card dividend member,0,0,0.30340984047780223,0.6233869660293839,0.07320319349281391
8460,568240338164252672,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,happen w bossan mother onboard amp crew evasive return bos first time,-1,1,0.3137913425737647,0.21102808845548582,0.4751805689707495
8452,568244071770296320,neutral,@JetBlue I cri,cri,0,0,0.3291794497683283,0.5145502741716589,0.15627027606001262
6540,567790581901971456,neutral,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,confirmation number new reservation fpmy travel year old please email jennifercascinocom,0,0,0.09691663465853019,0.8949614467371942,0.008121918604275675
3251,568570905690898432,negative,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,minute wait gate broken jetway different gate maybe,-1,-1,0.977063397164982,0.015607390107958584,0.007329212727059519
1796,569580648505020416,negative,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",tick tock tick tock rapidly approach next dream departure pm next fantasy departure time,-1,0,0.2656095624079778,0.6344867458250854,0.09990369176693695
4560,570017987349995521,positive,@SouthwestAir following. Thank you.,follow thank you,1,1,0.05233141188612398,0.25988852504349175,0.6877800630703842
5348,569174663089287169,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,call solve flight cancel flightlation issue minute may ask it getmorehands,-1,-1,0.8675947314836415,0.08872800199212173,0.04367726652423673
5629,568850515309826048,negative,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,another ride sw employee print boarding pass deficiency train obviously,-1,0,0.40078730098001036,0.5928062979720368,0.006406401047953063
9550,569882324713783296,negative,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",cancel flight flight tampa philadelphia today due runway condition yet tonnes usairways flight land today explain,-1,-1,0.6420469769238323,0.355047496854765,0.002905526221402658
3705,568178665189711872,negative,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,idea u dont want u frustrated dont cancel flight flight crew overflow toilet get plumber,-1,-1,0.9353547802042572,0.06211232664036677,0.0025328931553759274
8736,567890265416945664,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,s new ceo seek right balance please passenger wall alaska highway news,0,0,0.1783171486896971,0.7857602708154059,0.03592258049489682
2597,569010309085536257,negative,@united waiting 12 mins and counting to get through to Global Services....something going on?,wait min count get global servicessomething go on,-1,-1,0.6036714565737754,0.2601362437208384,0.13619229970538624
4111,567819066708226048,negative,@united Classic,classic,-1,0,0.3291794497683283,0.5145502741716589,0.15627027606001262
12556,570106114202861568,negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",four hour late flightrs finally fly outtoo bad miss event,-1,-1,0.9918970925225618,0.003128672399311577,0.00497423507812681
8271,568542766860541952,positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,1,1,0.14839095114811984,0.21285815272529246,0.6387508961265875
542,570286924277030912,negative,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",yes please newly marry try update last name preexist international flight seem easy but,-1,-1,0.6691784556208304,0.198057802118272,0.13276374226089768
12966,569972513721229312,negative,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",hah best flight attendant response not happy get screw over carrier hahahah pathetic,-1,-1,0.9685945002142407,0.0010119013187456394,0.03039359846701346
1608,569646535215939585,positive,"@united thanks, it was my first time in a United lounge and felt welcomed.",thanks first time united lounge felt welcome,1,1,0.01063306345599036,0.0447339863779263,0.9446329501660835
716,570142263290011649,positive,@united thank you. Been trying for two days to set this up.,thank you try two day set up,1,1,0.3655444179240271,0.22670182725070503,0.40775375482526804
7549,569535203888271361,negative,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,flight send back gate even though app say leave anyone clue sunny jfk,-1,-1,0.8998010056487356,0.09147520716591293,0.008723787185351604
9811,569655302871580673,neutral,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,please people hold flight phoenix san jose pull gate schedule depart,0,-1,0.7397929776521457,0.2415714255204009,0.01863559682745358
4915,569651470615887872,negative,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,request board pas texted still havent receive it,-1,-1,0.6795634933826821,0.27115526669526896,0.04928123992204893
2240,569300959911768064,negative,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,minute board b ord no sign gate agent little help,-1,-1,0.8725714586933594,0.07616716026534247,0.0512613810412981
7565,569529128585555968,neutral,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,not blame jet blue wasnt weather cant plane air runways mess thats disaster wait happen,0,-1,0.9975133933320816,0.0008911922717682547,0.001595414396150237
12427,570191874151092225,neutral,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",motor usually start engine break ground crew fail time per pilot maintenance,0,-1,0.9489246170798262,0.00976438223333188,0.041311000686842035
5409,569132950006185985,negative,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,minute still havent talk one person shock phone gon na die talk anyone,-1,-1,0.997842914590489,0.0014501222278790642,0.0007069631816317062
8933,567734644515536896,negative,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,flight delayed hour insane every flight make nyc,-1,-1,0.9565799767200555,0.021362952406868432,0.02205707087307632
3646,568210483959836672,neutral,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,jt ord phl flight pm cdt delay dm im kinda hop not strand ord either,0,-1,0.9262648385846421,0.07168544560465478,0.00204971581070315
2787,568900079962075137,negative,"@united add wifi, entertainment and the old seats and i’ll come back.",add wifi entertainment old seat ill come back,-1,0,0.5247701551528156,0.4029620792699727,0.07226776557721197
13941,569688392553799680,negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,tell flight xna dfw cancel flightled tomorrow morning already,-1,-1,0.7200748217132404,0.2557414483918092,0.024183729894950108
183,569318130356502528,positive,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,rt youve meet match get status another airline upgrade restr,1,0,0.1436728306432799,0.7264039400252972,0.12992322933142286
11309,568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,likely lose business terrible experience many time stick tarmac last min cancel flightled flight do,-1,-1,0.9998218924455552,0.00010241816591581456,7.568938852918326e-05
1885,569534882952716288,negative,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,employeefaceless dont throw bus start management im almost million miler company,-1,-1,0.8913023362702801,0.06713989368327639,0.04155777004644345
1419,569724682695368705,negative,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,apart hold hour talked people problem still not resolve,-1,-1,0.9947383934055192,0.0014885956741402468,0.003773010920340611
6050,568413356492599296,positive,@SouthwestAir the new logo is going to look amazing on the airplanes,new logo go look amazing airplane,1,1,0.22823171518400207,0.14656094275303014,0.6252073420629677
5282,569217012980805632,neutral,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,way get receipt cancel flightled portion roundtrip flight use flight voucher need receipt,0,-1,0.6212905047762272,0.2751704189925973,0.1035390762311754
6421,567869456048865281,neutral,@SouthwestAir can you outline the policies for both scenarios?,outline policy scenario,0,0,0.24883501607986847,0.6916921007212503,0.05947288319888108
1799,569580180353609729,negative,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",cause miss flight tell already leave not no empathy gate staff crew no apology really,-1,-1,0.9989656599233168,0.0007190761661331934,0.0003152639105499562
196,569277854950817792,negative,@VirginAmerica trying to book a flight &amp; your site is down 😁,try book flight amp site,-1,0,0.35357372814662685,0.5614997476795887,0.08492652417378473
11644,567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,thanks help leave message dca lose found finger cross find it,1,1,0.3013261547017763,0.18714446374721755,0.5115293815510062
6094,568240355772108800,positive,@SouthwestAir Fantastic! Thank you!,fantastic thank you,1,1,0.053652059485209194,0.17311942208902645,0.7732285184257641
12380,570212118059995136,positive,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,thanks great customer service family make back sat safely weather dfw make thing little worrisome,1,1,4.091469762991057e-07,4.251534999273899e-07,0.9999991656995239
4954,569611549960044544,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,bunch liar cancel flightled flight rebooked u four day late flightr,-1,-1,0.9868579952298262,0.010197447051110172,0.0029445577190637313
9173,570084200235335680,negative,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",open credit card earn mile wont credit mile account restore forfeited mile,-1,-1,0.5780278924882467,0.41124099777460027,0.010731109737152938
499,567742148603170816,neutral,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,morning question regard elevate point amp flight dm you,0,0,0.18431051792372322,0.7290742694608545,0.08661521261542264
4561,570017357747380224,negative,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,would someone please dm customer relation number website customer service,-1,-1,0.8180269613742513,0.17789040228759465,0.004082636338154039
1815,569570819757752320,negative,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,check still say havent pay ive call back twice hold minute answer hung up,-1,-1,0.9993441245885686,0.0006376869327333077,1.8188478697996196e-05
5690,568802316893216769,neutral,@SouthwestAir When is the last chance to win #DestinationDragon ???,last chance win destinationdragon,0,0,0.23109654027049295,0.6116623355218431,0.15724112420766373
9000,570292371340062720,negative,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,sadly im currently book one flight tomorrow changing can,-1,0,0.20825989694441308,0.7589690639925337,0.032771039063053155
5203,569259645019275264,negative,@SouthwestAir why are you literally the worst?,literally bad,-1,-1,0.6660476793802402,0.259804979945227,0.07414734067453264
5880,568523935853051906,negative,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,flight book problem late flight summer travel auscun direct flight disappear,-1,-1,0.645673000145682,0.3394981537770031,0.014828846077314804
10407,569327664919498752,negative,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,please respond me ive hold reservation line hour minute would really appreciate it,-1,-1,0.9777390003021859,0.020197131270533325,0.002063868427280849
6290,568079810389549057,neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,hire emerge leader development program last day apply today apply here,0,-1,0.683710177086027,0.3096180963303101,0.0066717265836628665
4973,569589454194790400,positive,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter,host party terminal atlanta peanutsonaplatter,1,0,0.11116201123378695,0.7834027265040793,0.10543526226213361
4687,569933882662916096,neutral,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",understand weather kid need get home nice kid volunteer work ri high school please help,0,0,0.0915450458938533,0.8399685496395224,0.06848640446662418
1013,569966422744395776,neutral,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",buy yo seat legs intl trip car seat require not allow child still sit wmom takeoff,0,-1,0.9589371086251427,0.03974224464798391,0.0013206467268733302
8539,568178422175948801,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !",flew san francisco fort lauderdale last year fantastic time would like go back,1,0,0.46957290117406625,0.4305728227466188,0.09985427607931499
1240,569869960195006464,negative,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,email customer care via website form long wait rachelle resolve issue im still irritated w unite,-1,-1,0.9807326149881594,0.017377238596795068,0.0018901464150456206
