,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
12399,570202097041305600,negative,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.,not get compensation cancel flighting departure twice make missed wedding,-1,-1,0.95726236044518,0.03940863015247929,0.0033290094023407006
130,569642845516275712,negative,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,fail customer check process not link tsa precheck,-1,-1,0.980475858068713,0.018605989921341024,0.0009181520099459456
10215,569485181633089536,negative,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir,also onhold message try sell valentine day gift week late flight sound right usair,-1,-1,0.7972909680870542,0.16197797268818578,0.04073105922476
9132,570185347453329409,neutral,@USAirways I am a UK citizen. Is there a UK number I could try?,uk citizen uk number could try,0,0,0.18972608102808852,0.6941500326662223,0.11612388630568908
13653,569769643864408064,negative,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,stick two day airport not something pretty normal positive find plane europe,-1,-1,0.96837779479187,0.019840876690362934,0.011781328517767116
13959,569686145275072512,negative,@AmericanAir - where are my bags? Baggage claim C25 or C26 (flt# 959)?? I can see the plane from here? Why does it take 25 min???,bags baggage claim c c flt see plane here take min,-1,-1,0.9922189216112233,0.005563728402561539,0.0022173499862150454
3267,568562804837490688,negative,@united wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space #frustrated,waste time baggage claim thanks dfw ground crew check bag without actually check space frustrate,-1,-1,0.9535703923055732,0.0017021003002883485,0.04472750739413861
2637,568977696786673664,negative,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,emery dont like hear this anything help with thanks ey another empty offer help,-1,-1,0.4465218636895855,0.26068520050281835,0.29279293580759586
5825,568571021554556929,negative,@SouthwestAir I tried to return to orig booked flt. told overbooked.Gng to diff dest.Feel like we were switched on purpose bec of overbook.,tried return orig book flt tell overbookedgng diff destfeel like switch purpose bec overbook,-1,0,0.305818753152622,0.6179716755051635,0.07620957134221427
10798,568867930127114240,negative,@USAirways another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel,another squash flight share seat another passenger not idea quality travel,-1,0,0.35569434041035997,0.631454287246659,0.012851372342980907
6780,570280782373228544,neutral,@JetBlue Stop trying to make #fleek happen! #PointsMe,stop try make fleek happen pointsme,0,-1,0.5445075202361027,0.4005618043446885,0.054930675419208756
3963,567907430069329920,positive,@united :take note of this great example of @JetBlue actually making good for an extremely inconvenient situation. http://t.co/t3Gnk2N7LD,take note great example actually make good extremely inconvenient situation,1,1,0.001255000531468775,0.00487437843037234,0.9938706210381589
8795,567843811990376449,negative,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,technically could drive jfk put in request tomorrow flight,-1,0,0.08892757348423588,0.8994825437769484,0.01158988273881624
14180,569658153115250689,negative,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,rude gate agent aa ordlga now seem temper make check bag fit inside sizer,-1,-1,0.995672967744901,0.0011151592152853738,0.0032118730398137604
11569,567928302725263360,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,strand cold texas get sick overbooked flight give seat away gooutofbusiness,-1,-1,0.6901487328871175,0.26271369363469654,0.04713757347818616
12301,570239952975482881,negative,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI,day no contact human apology letter yucki read soon,-1,-1,0.9906223316473558,0.007678010750212021,0.0016996576024322983
980,569979211722596353,negative,@united I think DM would be better,think dm would better,-1,0,0.06239685621143105,0.914784577622474,0.022818566166094963
2934,568826215089475584,negative,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,may true however week matter still unresolved not get supervisor manager help,-1,-1,0.9700183147241085,0.026120087360783018,0.003861597915108234
6915,570027259999821824,neutral,@JetBlue ok is I hope thy the Bahamas next,ok hope thy bahamas next,0,1,0.008611898521082567,0.2556602707581823,0.735727830720735
10606,569135011322064897,negative,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,dca rsw be cancel flightled rebook charlotte cancel flightled rebook self online,-1,-1,0.9057084236406223,0.09312261025440306,0.0011689661049748337
1423,569724186173640705,negative,@united was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic,force book flight different date originally plan high price felt like bait switch tactic,-1,0,0.3799659172914717,0.5322420391277397,0.08779204358078876
10409,569326191213219841,negative,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,hold hour min try find luggage flight cancel flightled luggage,-1,-1,0.9999861160366121,1.3375711231591154e-05,5.08252156268164e-07
1207,569886575720574976,negative,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,able get seat assign without pay cust sec do,-1,-1,0.6833980876363671,0.23353789292079832,0.08306401944283458
2368,569243270745866240,negative,@united I need #United to be a better airline!!,need unite good airline,-1,1,0.11743863789164494,0.1454137238061664,0.7371476383021889
9356,569970518381744128,negative,@USAirways you are supposed to be in the business of belong customers; not humiliating them,suppose business belong customer not humiliate,-1,-1,0.988594627855895,0.008708552915053614,0.00269681922905145
746,570104913390206976,negative,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",yes still answer many not luggage day unacceptable,-1,-1,0.9998331113633551,0.00012285607017181984,4.403256647321235e-05
150,569594386066984960,negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,mean dont policy destroy luggage,-1,-1,0.8010654485511598,0.1932272007157899,0.005707350733050146
5165,569288530419175424,negative,@SouthwestAir wifi on my plane but I gotta pay for it? Help your broke homegirl out✈️📱,wifi plane get ta pay it help break homegirl,-1,-1,0.9127135387423994,0.07432735229085166,0.012959108966749167
12392,570203943671865345,negative,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.,state im not get help there tk hr yest spk live person tell chk site,-1,-1,0.9823518921138307,0.017328878062982094,0.000319229823187171
13553,569832860795985920,positive,@AmericanAir I Love American Airlines :D,love american airline d,1,1,0.0007473849024486334,0.03895997652001144,0.9602926385775399
8535,568183785558310914,positive,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.,yes thats true bit pricey look far love guy,1,1,0.0005067596125629813,0.01863799379507091,0.9808552465923662
1062,569942888643227648,neutral,@united Did you find out where it is? Thanks,find be thanks,0,1,4.496761418754683e-05,0.004676572030849323,0.9952784603549631
8176,568634515884789761,negative,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,bag hv post board flight carsl switch carsl comedic watch passenger run frm othr,-1,-1,0.7837454601045019,0.1952311792957273,0.02102336059977088
2435,569209352730513409,neutral,"@united I'm glad 1K means something, lol!",im glad k mean something lol,0,1,0.07005880173409763,0.30815594919960787,0.6217852490662948
3001,568803061361025024,negative,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,aware airbus fleet suck id rather fly c full rubber dog shit,-1,-1,0.7154635618537957,0.2622420955092649,0.022294342636939402
3454,568431007654924288,negative,@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago,know see estimated time dep be dont understand wasnt well estimate hr ago,-1,-1,0.8662312200009307,0.09691982651756016,0.03684895348150889
4887,569668606142783488,positive,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,redcarpet southwest companion pas would great,1,1,0.0027747115899035175,0.2756638333956565,0.7215614550144397
13762,569721379823554562,negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",no call aa cant even get holdcan help me,-1,-1,0.9912811463669222,0.008305206876601707,0.0004136467564759513
2428,569213197485514752,negative,"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",new mileage policy awful before might pay slightly united mile theres no difference,-1,-1,0.7795459089914891,0.2153191635246448,0.005134927483865859
10029,569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul,mobile app horrible need major overhaul,-1,-1,0.7690429292574495,0.22602722481542542,0.0049298459271250724
8464,568239189055176704,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,want pay park fee orlando airport app tell mom flight land lie,-1,-1,0.7594202488900796,0.23954443641333387,0.0010353146965868247
11797,567754593434873857,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,please hold see it cant get first plane quick enough,0,-1,0.9035098511890203,0.019952241206790074,0.07653790760418941
12735,570042296357539840,positive,@AmericanAir @contactcej thanks!,thanks,1,1,2.664158724837811e-14,3.194172026024131e-14,0.9999999999999415
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,thanks good back safely see soon,1,1,3.3372127670734795e-06,0.0017540548968049095,0.9982426078904281
9374,569966073304522752,neutral,@USAirways following you now,follow,0,0,0.0016878970282568353,0.9511758110891061,0.047136291882637064
3463,568422622922469376,neutral,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",year van gogh fan visit europe,0,0,0.018348106966026678,0.9275293343483084,0.05412255868566483
14081,569669795559432192,negative,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",see james dedicate inbound phone line telephone eat billion profit,-1,0,0.4404896516091743,0.468608439317885,0.09090190907294089
6793,570267535515324417,neutral,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",many thanks always employee professional courteous whenever option goto airline,0,1,0.00017075692857557073,0.00346963686608433,0.9963596062053401
3041,568781213651087361,negative,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,education staff need also turn away first class cabin passenger mileage plus,-1,1,0.09434613436428138,0.12517956596321075,0.7804742996725076
692,570181906492297216,neutral,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight dfw ord currently ontime see advisory dfw may affect weather,0,0,0.007675951240860904,0.9619050593576265,0.030418989401512324
10461,569278418606559233,negative,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,apology thin dont even offer hotel voucher strand customer,-1,-1,0.9979343702614547,0.0017091608776386683,0.00035646886090664255
10470,569270187725160449,negative,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,kill sche flight board min mine arrive gate side airport genious,-1,-1,0.6318075865235054,0.3133735129037075,0.05481890057278704
3390,568471227418832896,neutral,"@united no, I have a pricey Chase Mileage Plus CC.",no pricey chase mileage plus cc,0,-1,0.7501607788991316,0.1404269324355717,0.10941228866529676
13089,569942084393824256,negative,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,tried call get high call volume moment message say goodbye hung,-1,-1,0.9121348803915019,0.08538847643551807,0.002476643172980311
13872,569698461911683073,neutral,@AmericanAir she doesn't have Twitter.,doesnt twitter,0,-1,0.9783470203297572,0.011787750101509504,0.00986522956873338
13133,569933565321990144,negative,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected",hr late flightr get call back immediately disconnect,-1,-1,0.9968995706714662,0.002313036435464561,0.0007873928930693431
6571,567774139353722880,negative,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,start ive already waste hr phone wait time already,-1,-1,0.9939057407911144,0.004538046076029879,0.0015562131328559345
235,569200619430420480,positive,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),im look forward watch oscar flight home tomorrow might even get something bubbly drink,1,1,0.13940179721783516,0.34657228917526783,0.5140259136068968
2793,568897992712802304,negative,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",next time not volunteer let gate check bag space since obviously cant deliver timely manner,-1,-1,0.9804507406073443,0.015950295877156878,0.0035989635154988374
2583,569023489492955136,positive,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,ill make sure he do that thanks help huge race try make sure go smoothly peace,1,1,0.004670950258948698,0.014432844388687098,0.9808962053523642
1922,569518596231008258,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,flight cmh ord arrive gate next segment yvr already board hold it,0,-1,0.5992532130617148,0.2776086978001821,0.12313808913810312
6134,568192010789777408,positive,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,great flight damion best damionflight,1,1,7.496021503444501e-09,8.630091482079783e-09,0.999999983873887
11184,568450712314753024,neutral,"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",get room earlier flight home charge get it hero,0,-1,0.7390209334005662,0.14378112345055372,0.11719794314887998
10762,568899726273323008,neutral,"@USAirways It's a debit card, but I am a Dividend member.",debit card dividend member,0,0,0.22881450420675792,0.7206759349526981,0.05050956084054402
8460,568240338164252672,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,happen w bossan mother onboard amp crew evasive return bos first time,-1,1,0.015804305305095807,0.037588029559227874,0.9466076651356762
8452,568244071770296320,neutral,@JetBlue I cri,cri,0,0,0.17713308800416888,0.5808771351608628,0.2419897768349684
6540,567790581901971456,neutral,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,confirmation number new reservation fpmy travel year old please email jennifercascinocom,0,0,0.012140334236073698,0.9516496847525383,0.03620998101138816
3251,568570905690898432,negative,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,minute wait gate broken jetway different gate maybe,-1,-1,0.993982410106148,0.004142885932257136,0.0018747039615948534
1796,569580648505020416,negative,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",tick tock tick tock rapidly approach next dream departure pm next fantasy departure time,-1,0,0.09047751013322691,0.8601695721747886,0.049352917691984285
4560,570017987349995521,positive,@SouthwestAir following. Thank you.,follow thank you,1,1,9.451338192978231e-07,1.1352317687350459e-06,0.999997919634412
5348,569174663089287169,negative,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,call solve flight cancel flightlation issue minute may ask it getmorehands,-1,-1,0.9974815673615142,0.0023004942542077774,0.00021793838427812013
5629,568850515309826048,negative,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,another ride sw employee print boarding pass deficiency train obviously,-1,-1,0.6113971680807806,0.2816404187578229,0.1069624131613962
9550,569882324713783296,negative,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",cancel flight flight tampa philadelphia today due runway condition yet tonnes usairways flight land today explain,-1,-1,0.7092086734885423,0.28591757347103025,0.0048737530404275725
3705,568178665189711872,negative,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,idea u dont want u frustrated dont cancel flight flight crew overflow toilet get plumber,-1,-1,0.9746571222855248,0.024499711884203,0.0008431658302725389
8736,567890265416945664,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,s new ceo seek right balance please passenger wall alaska highway news,0,0,0.015070057199521125,0.9652596093876781,0.01967033341280062
2597,569010309085536257,negative,@united waiting 12 mins and counting to get through to Global Services....something going on?,wait min count get global servicessomething go on,-1,-1,0.9408288661978452,0.0462486651180366,0.01292246868411817
4111,567819066708226048,negative,@united Classic,classic,-1,0,0.12219168932302696,0.5180646110668116,0.35974369961016184
12556,570106114202861568,negative,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",four hour late flightrs finally fly outtoo bad miss event,-1,-1,0.9969545013993272,0.0019712612965018927,0.0010742373041709528
8271,568542766860541952,positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,1,1,0.03348686362662743,0.21104879365546042,0.755464342717912
542,570286924277030912,negative,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",yes please newly marry try update last name preexist international flight seem easy but,-1,0,0.057306430325506315,0.8109827551021984,0.13171081457229533
12966,569972513721229312,negative,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",hah best flight attendant response not happy get screw over carrier hahahah pathetic,-1,-1,0.7656381271022,0.0019793130828326118,0.23238255981496742
1608,569646535215939585,positive,"@united thanks, it was my first time in a United lounge and felt welcomed.",thanks first time united lounge felt welcome,1,1,6.708047717935278e-05,0.005034266701523808,0.9948986528212967
716,570142263290011649,positive,@united thank you. Been trying for two days to set this up.,thank you try two day set up,1,1,0.009189470901552635,0.03282591982674016,0.957984609271707
7549,569535203888271361,negative,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,flight send back gate even though app say leave anyone clue sunny jfk,-1,-1,0.8588962709273265,0.1272005829400568,0.013903146132616964
9811,569655302871580673,neutral,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,please people hold flight phoenix san jose pull gate schedule depart,0,-1,0.8411924936860983,0.15182919130244127,0.006978315011460566
4915,569651470615887872,negative,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,request board pas texted still havent receive it,-1,-1,0.8885353526880357,0.09416495926059142,0.017299688051372875
2240,569300959911768064,negative,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,minute board b ord no sign gate agent little help,-1,-1,0.9917154160057545,0.000904504800230608,0.0073800791940148115
7565,569529128585555968,neutral,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,not blame jet blue wasnt weather cant plane air runways mess thats disaster wait happen,0,-1,0.9943453865711712,0.0016436564311145892,0.004010956997714268
12427,570191874151092225,neutral,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",motor usually start engine break ground crew fail time per pilot maintenance,0,-1,0.9462784594376829,0.007681985326592377,0.046039555235724526
5409,569132950006185985,negative,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,minute still havent talk one person shock phone gon na die talk anyone,-1,-1,0.9891267272033814,0.009107209751580223,0.0017660630450384105
8933,567734644515536896,negative,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,flight delayed hour insane every flight make nyc,-1,-1,0.9641031228287977,0.02273206627770541,0.013164810893496925
3646,568210483959836672,neutral,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,jt ord phl flight pm cdt delay dm im kinda hop not strand ord either,0,-1,0.8318282806023611,0.16573429669284664,0.0024374227047922834
2787,568900079962075137,negative,"@united add wifi, entertainment and the old seats and i’ll come back.",add wifi entertainment old seat ill come back,-1,0,0.17122884579250952,0.5685194487414728,0.2602517054660176
13941,569688392553799680,negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,tell flight xna dfw cancel flightled tomorrow morning already,-1,0,0.16141783529647588,0.8335651465144419,0.005017018189082107
183,569318130356502528,positive,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,rt youve meet match get status another airline upgrade restr,1,0,0.03277615739638506,0.9142876761905233,0.05293616641309149
11309,568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,likely lose business terrible experience many time stick tarmac last min cancel flightled flight do,-1,-1,0.9981410279598489,0.0008773315380127095,0.0009816405021384235
1885,569534882952716288,negative,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,employeefaceless dont throw bus start management im almost million miler company,-1,-1,0.825932304983701,0.12475493873675776,0.049312756279541445
1419,569724682695368705,negative,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,apart hold hour talked people problem still not resolve,-1,-1,0.9999264531496759,3.5583182481408796e-05,3.796366784284666e-05
6050,568413356492599296,positive,@SouthwestAir the new logo is going to look amazing on the airplanes,new logo go look amazing airplane,1,1,0.01699101544641265,0.17337486980093675,0.8096341147526506
5282,569217012980805632,neutral,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,way get receipt cancel flightled portion roundtrip flight use flight voucher need receipt,0,-1,0.6256389982986755,0.37005275970271956,0.00430824199860485
6421,567869456048865281,neutral,@SouthwestAir can you outline the policies for both scenarios?,outline policy scenario,0,0,0.07267619168453651,0.8920054123598706,0.035318395955592885
1799,569580180353609729,negative,"@united You cause me to miss my flight telling me it already left when it had not. No empathy from gate staff or crew, no apology. Really?",cause miss flight tell already leave not no empathy gate staff crew no apology really,-1,-1,0.9990243696788721,0.000685616197386149,0.00029001412374178934
196,569277854950817792,negative,@VirginAmerica trying to book a flight &amp; your site is down 😁,try book flight amp site,-1,0,0.46484706293777234,0.5055924449261768,0.029560492136050723
11644,567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,thanks help leave message dca lose found finger cross find it,1,1,0.19644618244702614,0.09899838155321096,0.7045554359997629
6094,568240355772108800,positive,@SouthwestAir Fantastic! Thank you!,fantastic thank you,1,1,3.373246527693192e-08,3.9942388125815024e-08,0.9999999263251466
12380,570212118059995136,positive,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,thanks great customer service family make back sat safely weather dfw make thing little worrisome,1,1,3.0031262962528605e-07,1.7574111645215784e-07,0.999999523946254
4954,569611549960044544,negative,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,bunch liar cancel flightled flight rebooked u four day late flightr,-1,-1,0.9986379978478225,0.0009772068821667012,0.0003847952700107293
9173,570084200235335680,negative,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",open credit card earn mile wont credit mile account restore forfeited mile,-1,0,0.17068487278763067,0.8251580218950214,0.004157105317347702
499,567742148603170816,neutral,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,morning question regard elevate point amp flight dm you,0,0,0.04747118505084667,0.8617789743928022,0.09074984055635106
4561,570017357747380224,negative,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,would someone please dm customer relation number website customer service,-1,-1,0.8374225224898371,0.1458676401301075,0.016709837380055416
1815,569570819757752320,negative,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,check still say havent pay ive call back twice hold minute answer hung up,-1,-1,0.9999530078773694,4.363150171841772e-05,3.360620912385633e-06
5690,568802316893216769,neutral,@SouthwestAir When is the last chance to win #DestinationDragon ???,last chance win destinationdragon,0,0,0.043861430531194776,0.7387604908491039,0.21737807861970151
9000,570292371340062720,negative,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,sadly im currently book one flight tomorrow changing can,-1,0,0.06584083800634753,0.9227676806303691,0.011391481363283511
5203,569259645019275264,negative,@SouthwestAir why are you literally the worst?,literally bad,-1,-1,0.9784814898612703,0.017483336978395003,0.004035173160334991
5880,568523935853051906,negative,@SouthwestAir Flight Booking Problems all my Late Flight summer travel! Did the AUS-CUN direct flight disappear?,flight book problem late flight summer travel auscun direct flight disappear,-1,0,0.3388057859892091,0.6523890533617409,0.008805160649049994
10407,569327664919498752,negative,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,please respond me ive hold reservation line hour minute would really appreciate it,-1,-1,0.9912487249474866,0.006940376868484686,0.001810898184028811
6290,568079810389549057,neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,hire emerge leader development program last day apply today apply here,0,0,0.42761705054207483,0.5273417564264282,0.04504119303149706
4973,569589454194790400,positive,@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter,host party terminal atlanta peanutsonaplatter,1,0,0.015285054308607578,0.9317335456786248,0.05298140001276775
4687,569933882662916096,neutral,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",understand weather kid need get home nice kid volunteer work ri high school please help,0,0,0.18885301455068976,0.6820835968631365,0.12906338858617358
1013,569966422744395776,neutral,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",buy yo seat legs intl trip car seat require not allow child still sit wmom takeoff,0,-1,0.8892370723273413,0.10605103764881817,0.004711890023840667
8539,568178422175948801,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !",flew san francisco fort lauderdale last year fantastic time would like go back,1,0,0.20675794971402195,0.4005673292419747,0.3926747210440033
1240,569869960195006464,negative,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,email customer care via website form long wait rachelle resolve issue im still irritated w unite,-1,-1,0.9932221141402994,0.005224350611074515,0.0015535352486260167
